1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.593624751,2.593623267,0,0,0,0,0,0,0,0,0,0,0,0,0
1.187249502,3.187247382,0,0,0,0,0,0,0,0,0,0,0,0,0
0.423953682,1.611202198,3.611202499,0,0,0,0,0,0,0,0,0,0,0,0
0.847907364,2.035155774,4.035156074,0,0,0,0,0,0,0,0,0,0,0,0
0.330078784,1.177985848,2.365234379,4.36523441,0,0,0,0,0,0,0,0,0,0,0
0.660157568,1.508064592,2.695313122,4.695313153,0,0,0,0,0,0,0,0,0,0,0
0.27035081,0.930508283,1.778415418,2.96566401,4.96566422,0,0,0,0,0,0,0,0,0,0
0.540701619,1.200859059,2.048766195,3.236014787,5.236014997,0,0,0,0,0,0,0,0,0,0
0.228969056,0.769670535,1.429827971,2.27773499,3.464983352,5.464982891,0,0,0,0,0,0,0,0,0
0.457938113,0.998639564,1.658797,2.506704019,3.693952381,5.69395192,0,0,0,0,0,0,0,0,0
0.198593253,0.656531331,1.197232899,1.857390427,2.705297598,3.892546261,5.892546679,0,0,0,0,0,0,0,0
0.397186507,0.855124561,1.395826129,2.055983656,2.903890828,4.091139491,6.091139909,0,0,0,0,0,0,0,0
0.175342692,0.572529138,1.030467236,1.571168799,2.231326319,3.079233478,4.266482116,6.26648246,0,0,0,0,0,0,0
0.350685384,0.747871819,1.205809917,1.74651148,2.406669,3.254576159,4.441824797,6.441825142,0,0,0,0,0,0,0
0.156971073,0.507656423,0.904842876,1.36278097,1.903482527,2.563640038,3.411547182,4.598795791,6.598796049,0,0,0,0,0,0
0.313942145,0.664627486,1.061813939,1.519752033,2.06045359,2.720611101,3.568518245,4.755766854,6.755767112,0,0,0,0,0,0
0.142087273,0.456029383,0.806714745,1.2039012,1.661839296,2.202540857,2.862698373,3.710605526,4.897854152,6.897854461,0,0,0,0,0
0.284174545,0.598116639,0.948802,1.345988455,1.803926552,2.344628112,3.004785628,3.852692781,5.039941407,7.039941717,0,0,0,0,0
0.129783472,0.413957968,0.727900094,1.078585455,1.475771908,1.933710003,2.474411561,3.134569074,3.98247622,5.169724834,7.169725109,0,0,0,0
0.259566945,0.543741424,0.857683551,1.208368912,1.605555365,2.06349346,2.604195018,3.26435253,4.112259677,5.299508291,7.299508566,0,0,0,0
0.119441963,0.379008833,0.663183324,0.977125427,1.327810759,1.724997175,2.18293522,2.723636709,3.383794118,4.231701094,5.418949369,7.418948656,0,0,0
0.238883926,0.498450767,0.782625259,1.096567362,1.447252694,1.84443911,2.302377155,2.843078644,3.503236053,4.351143028,5.538391304,7.53839059,0,0,0
0.110627708,0.349511583,0.60907849,0.893252994,1.207195112,1.557880461,1.9550669,2.413004976,2.953706508,3.613863981,4.461771062,5.649019547,7.649019445,0,0
0.221255417,0.460139288,0.719706195,1.003880699,1.317822817,1.668508166,2.065694605,2.523632681,3.064334213,3.724491686,4.572398767,5.759647252,7.75964715,0,0
0.10302556,0.324280943,0.563164819,0.822731725,1.106906226,1.420848341,1.771533686,2.168720121,2.62665819,3.167359713,3.827517172,4.675424231,5.862672672,7.862672441,0
0.206051119,0.427306478,0.666190354,0.92575726,1.209931761,1.523873876,1.874559221,2.271745656,2.729683725,3.270385248,3.930542707,4.778449766,5.965698207,7.965697976,0
0.096401409,0.302452466,0.523707866,0.762591731,1.022158625,1.306333111,1.620275208,1.970960532,2.368146938,2.82608497,3.36678644,4.026943821,4.87485075,6.062098934,8.062097953
